site;player_ID;round;Investment;crop_choice;wheat;gram;water_used;earning_dam;amount_not_inv;total_earning;treat;NREGA_used;DEV_Pro_yes;Table_path;Table_next;Threshold_path;excluded
Baghraudi_FV;9;0;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;10;0;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;11;0;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;12;0;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;13;0;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;14;0;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;NREGA;0;NA;NA;NA;NA;NA
Baghraudi_FV;1;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;2;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;3;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;4;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;5;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;6;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;7;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;8;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;9;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;10;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;11;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;12;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;13;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;14;0;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;path_dep;NA;NA;1;1;0;NA
Baghraudi_FV;1;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;2;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;3;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;4;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;5;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;6;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;6;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;7;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;7;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;8;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;8;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;9;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;9;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;10;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;10;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;11;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;11;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;12;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;12;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;13;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;13;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;14;0;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
Baghraudi_FV;14;;0;0;0;0;0;0;3000;3000;excl;NA;NA;NA;NA;NA;0
